date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-04-21 02:00:00,3.05,55.6,5.65,300.0,0.0,0.0,0.0
2018-04-21 03:00:00,1.7,61.2,2.6,300.0,0.0,0.0,0.0
2018-04-21 04:00:00,1.1,63.9,3.6,290.0,0.0,0.0,0.0
2018-04-21 05:00:00,1.1,63.9,3.35,295.0,0.0,0.0,0.0
2018-04-21 06:00:00,2.2,61.61,3.6,290.0,10.0,28.5,8.5
2018-04-21 07:00:00,3.9,57.46,3.1,310.0,131.5,333.0,54.5
2018-04-21 08:00:00,5.3,53.39,3.85,305.0,369.5,741.0,79.5
2018-04-21 09:00:00,8.3,40.29,4.1,300.0,564.0,846.5,93.5
2018-04-21 10:00:00,10.0,32.72,7.2,280.0,733.0,915.5,99.0
2018-04-21 11:00:00,10.55,32.36,6.45,285.0,863.0,977.0,89.5
2018-04-21 12:00:00,11.1,30.4,3.6,290.0,929.5,983.5,96.5
2018-04-21 13:00:00,13.3,23.93,6.7,290.0,937.5,980.5,99.5
2018-04-21 14:00:00,13.85,23.11,6.7,295.0,881.0,960.0,99.5
2018-04-21 15:00:00,15.0,16.07,7.2,310.0,772.5,928.5,97.5
2018-04-21 16:00:00,14.4,16.71,7.2,310.0,617.0,874.0,92.0
2018-04-21 17:00:00,14.15,17.37,7.45,310.0,428.5,781.5,82.0
2018-04-21 18:00:00,12.8,19.38,6.2,310.0,228.5,614.5,63.5
2018-04-21 19:00:00,10.6,23.62,5.1,280.0,55.0,255.0,29.0
2018-04-21 20:00:00,10.0,25.18,5.4,285.0,0.0,0.0,0.0
2018-04-21 21:00:00,7.8,29.81,4.1,290.0,0.0,0.0,0.0
2018-04-21 22:00:00,7.2,32.72,4.6,290.0,0.0,0.0,0.0
2018-04-21 23:00:00,7.2,31.89,4.35,300.0,0.0,0.0,0.0
2018-04-22 00:00:00,5.6,36.54,2.6,310.0,0.0,0.0,0.0
2018-04-22 01:00:00,5.0,36.16,2.1,320.0,0.0,0.0,0.0
2018-04-22 02:00:00,3.35,42.13,1.05,320.0,0.0,0.0,0.0
2018-04-22 03:00:00,1.1,50.23,0.0,197.78,0.0,0.0,0.0
2018-04-22 04:00:00,-0.6,57.15,0.0,111.43,0.0,0.0,0.0
2018-04-22 05:00:00,-0.6,58.41,0.0,105.71,0.0,0.0,0.0
2018-04-22 06:00:00,-0.6,62.85,0.0,100.0,13.5,40.5,10.5
2018-04-22 07:00:00,5.0,46.05,0.0,0.0,150.0,421.0,53.0
2018-04-22 08:00:00,6.1,42.8,1.05,340.0,380.5,773.0,75.0
2018-04-22 09:00:00,10.0,31.08,1.5,105.0,575.5,872.0,88.0
2018-04-22 10:00:00,11.1,23.87,0.0,303.75,743.0,930.5,95.5
2018-04-22 11:00:00,12.75,20.29,0.75,320.77,863.5,964.0,96.5
2018-04-22 12:00:00,15.6,15.46,4.1,360.0,931.5,978.5,99.5
2018-04-22 13:00:00,16.1,14.2,6.2,340.0,936.5,975.5,100.0
2018-04-22 14:00:00,16.1,14.93,5.15,310.0,885.5,966.5,96.5
2018-04-22 15:00:00,17.8,10.95,4.1,360.0,777.0,938.0,92.5
2018-04-22 16:00:00,17.8,9.48,3.6,350.0,620.5,886.5,85.5
2018-04-22 17:00:00,17.5,9.4,4.35,340.0,434.0,803.5,75.0
2018-04-22 18:00:00,16.1,9.99,4.1,360.0,235.0,647.0,59.5
2018-04-22 19:00:00,13.3,12.65,2.6,330.0,58.0,282.5,28.0
2018-04-22 20:00:00,11.35,18.47,2.05,345.0,0.0,0.0,0.0
2018-04-22 21:00:00,10.0,20.06,3.1,340.0,0.0,0.0,0.0
2018-04-22 22:00:00,7.8,29.81,3.1,340.0,0.0,0.0,0.0
2018-04-22 23:00:00,7.5,30.43,2.3,175.0,0.0,0.0,0.0
2018-04-23 00:00:00,5.6,36.54,0.0,233.33,0.0,0.0,0.0
2018-04-23 01:00:00,2.8,51.07,0.0,291.67,0.0,0.0,0.0
2018-04-23 02:00:00,2.5,55.06,0.75,350.0,0.0,0.0,0.0
2018-04-23 03:00:00,1.7,55.24,0.0,10.0,0.0,0.0,0.0
2018-04-23 04:00:00,0.6,66.25,0.0,97.5,0.0,0.0,0.0
2018-04-23 05:00:00,0.0,67.66,0.0,185.0,0.0,0.0,0.0
2018-04-23 06:00:00,-0.6,72.7,1.5,70.0,21.5,83.0,16.0
2018-04-23 07:00:00,5.0,53.2,0.0,0.0,159.5,421.0,62.5
2018-04-23 08:00:00,6.65,46.75,0.0,170.0,388.0,782.0,75.5
2018-04-23 09:00:00,11.7,30.75,2.1,0.0,585.5,883.0,88.0
2018-04-23 10:00:00,13.9,21.85,1.5,200.0,753.5,942.5,94.0
2018-04-23 11:00:00,14.75,20.3,1.5,240.0,874.5,977.0,94.5
2018-04-23 12:00:00,16.7,15.06,1.5,192.22,943.0,992.0,96.5
2018-04-23 13:00:00,18.3,12.35,0.0,141.11,951.5,991.0,98.5
2018-04-23 14:00:00,18.6,11.82,1.05,130.0,893.5,967.0,101.5
2018-04-23 15:00:00,19.4,8.12,2.1,190.0,785.0,938.5,97.5
2018-04-23 16:00:00,20.0,7.82,4.1,180.0,630.0,886.5,93.0
2018-04-23 17:00:00,20.0,7.82,3.85,170.0,438.0,793.0,81.5
2018-04-23 18:00:00,19.4,7.34,3.1,160.0,236.0,630.0,63.0
2018-04-23 19:00:00,17.8,14.05,4.1,160.0,59.5,269.5,30.0
2018-04-23 20:00:00,17.25,13.22,3.85,165.0,0.0,0.0,0.0
2018-04-23 21:00:00,15.6,17.03,5.1,170.0,0.0,0.0,0.0
2018-04-23 22:00:00,14.4,24.49,6.7,180.0,0.0,0.0,0.0
2018-04-23 23:00:00,13.6,25.83,6.45,175.0,0.0,0.0,0.0
2018-04-24 00:00:00,11.7,30.75,6.2,170.0,0.0,0.0,0.0
2018-04-24 01:00:00,11.1,32.0,4.6,170.0,0.0,0.0,0.0
2018-04-24 02:00:00,10.55,33.22,3.6,170.0,0.0,0.0,0.0
2018-04-24 03:00:00,8.9,37.08,3.1,180.0,0.0,0.0,0.0
2018-04-24 04:00:00,7.8,41.69,2.6,180.0,0.0,0.0,0.0
2018-04-24 05:00:00,7.5,43.69,2.6,175.0,0.0,0.0,0.0
2018-04-24 06:00:00,8.3,46.5,4.1,170.0,22.0,70.5,17.0
2018-04-24 07:00:00,10.0,43.23,3.1,170.0,162.0,433.5,62.0
2018-04-24 08:00:00,10.55,42.73,4.1,165.0,375.5,725.5,82.5
2018-04-24 09:00:00,13.3,38.08,2.6,150.0,580.0,851.5,97.5
2018-04-24 10:00:00,16.1,29.0,4.1,180.0,744.5,911.5,104.0
2018-04-24 11:00:00,17.2,25.53,4.35,175.0,867.5,955.5,101.5
2018-04-24 12:00:00,20.0,16.32,7.2,170.0,929.5,960.5,106.5
2018-04-24 13:00:00,20.6,14.3,6.2,180.0,918.0,914.5,128.5
2018-04-24 14:00:00,20.85,14.77,6.95,180.0,872.5,922.5,113.5
2018-04-24 15:00:00,21.1,15.24,9.8,160.0,740.5,827.5,132.0
2018-04-24 16:00:00,20.0,20.7,7.2,170.0,558.5,674.0,143.5
2018-04-24 17:00:00,19.7,20.14,6.95,170.0,293.0,255.0,174.5
2018-04-24 18:00:00,18.3,26.52,5.1,170.0,127.0,80.0,104.0
2018-04-24 19:00:00,16.7,32.14,7.7,180.0,31.0,15.0,29.5
2018-04-24 20:00:00,16.4,32.77,6.4,180.0,0.0,0.0,0.0
2018-04-24 21:00:00,15.6,38.98,5.7,180.0,0.0,0.0,0.0
2018-04-24 22:00:00,14.4,43.64,5.1,170.0,0.0,0.0,0.0
2018-04-24 23:00:00,14.15,46.19,4.35,175.0,0.0,0.0,0.0
2018-04-25 00:00:00,12.2,66.26,2.6,170.0,0.0,0.0,0.0
2018-04-25 01:00:00,10.6,79.47,2.1,200.0,0.0,0.0,0.0
2018-04-25 02:00:00,10.3,81.09,1.05,200.0,0.0,0.0,0.0
2018-04-25 03:00:00,9.4,86.12,0.0,143.33,0.0,0.0,0.0
2018-04-25 04:00:00,9.4,86.12,0.0,86.67,0.0,0.0,0.0
2018-04-25 05:00:00,9.3,87.92,1.05,30.0,0.0,0.0,0.0
2018-04-25 06:00:00,9.3,89.73,0.38,10.0,4.0,0.0,4.0
2018-04-25 07:00:00,9.4,89.73,0.0,37.5,19.5,0.0,19.5
2018-04-25 08:00:00,9.8,89.44,1.73,40.0,41.0,0.0,41.0
2018-04-25 09:00:00,10.8,89.21,1.5,345.0,97.0,0.0,97.0
2018-04-25 10:00:00,11.1,89.25,2.05,10.0,131.0,0.5,130.5
2018-04-25 11:00:00,11.4,89.28,1.3,10.0,151.5,2.5,149.5
2018-04-25 12:00:00,11.97,89.94,1.0,355.0,139.5,2.0,137.5
2018-04-25 13:00:00,12.8,89.39,2.6,360.0,134.5,2.5,132.5
2018-04-25 14:00:00,13.05,87.95,2.85,360.0,119.5,0.5,119.0
2018-04-25 15:00:00,13.15,90.02,2.6,10.0,88.5,0.0,88.5
2018-04-25 16:00:00,13.9,89.48,2.1,360.0,94.0,2.0,93.0
2018-04-25 17:00:00,13.9,88.02,2.35,345.0,87.5,8.0,84.5
2018-04-25 18:00:00,13.9,86.57,2.6,360.0,80.0,30.0,71.0
2018-04-25 19:00:00,13.3,90.02,1.5,330.0,18.5,10.5,17.5
2018-04-25 20:00:00,13.05,91.52,2.05,330.0,0.0,0.0,0.0
2018-04-25 21:00:00,12.8,93.02,0.0,0.0,0.0,0.0,0.0
2018-04-25 22:00:00,12.9,89.39,0.0,140.0,0.0,0.0,0.0
2018-04-25 23:00:00,12.8,91.2,0.0,280.0,0.0,0.0,0.0
